grid_id,lithology,slope_deg,distance_to_river_m,distance_to_road_m,legal_status,distance_to_smelter_km,area_ha,longitude,latitude,region_id,lith_alluvium,lith_andesite,lith_lahar_deposit,lith_mafic_volcanic_simulated,lith_peridotite_simulated,lith_serpentinite_simulated,lith_tuff,lith_ultramafic_simulated,lith_volcanic_breccia,legal_allowed,legal_conditional,legal_no_go
H188,serpentinite_simulated,13.7,1044.0,3421.0,conditional,221.2,107.8,129.392,0.616,SE,0,0,0,0,0,1,0,0,0,0,1,0
H189,serpentinite_simulated,6.3,358.0,610.0,allowed,223.2,117.4,129.408,0.616,SE,0,0,0,0,0,1,0,0,0,1,0,0
H190,serpentinite_simulated,4.6,447.0,2149.0,no-go,225.2,118.8,129.424,0.616,SE,0,0,0,0,0,1,0,0,0,0,0,1
H191,peridotite_simulated,6.9,106.0,3325.0,allowed,227.2,130.3,129.44,0.616,SE,0,0,0,0,1,0,0,0,0,1,0,0
H192,peridotite_simulated,12.5,607.0,2017.0,no-go,229.3,150.8,129.456,0.616,SE,0,0,0,0,1,0,0,0,0,0,0,1
H193,ultramafic_simulated,7.9,529.0,2125.0,conditional,231.4,111.7,129.472,0.616,SE,0,0,0,0,0,0,0,1,0,0,1,0
H194,peridotite_simulated,6.5,1188.0,2477.0,conditional,233.5,107.1,129.488,0.616,SE,0,0,0,0,1,0,0,0,0,0,1,0
H195,ultramafic_simulated,17.0,926.0,937.0,allowed,235.6,130.5,129.504,0.616,SE,0,0,0,0,0,0,0,1,0,1,0,0
H196,serpentinite_simulated,9.6,592.0,2240.0,allowed,237.8,130.9,129.52,0.616,SE,0,0,0,0,0,1,0,0,0,1,0,0
H197,serpentinite_simulated,13.8,415.0,1376.0,no-go,240.0,149.7,129.536,0.616,SE,0,0,0,0,0,1,0,0,0,0,0,1
H198,serpentinite_simulated,7.9,835.0,3436.0,no-go,242.2,135.0,129.552,0.616,SE,0,0,0,0,0,1,0,0,0,0,0,1
H199,ultramafic_simulated,9.6,1163.0,2805.0,allowed,244.5,146.6,129.568,0.616,SE,0,0,0,0,0,0,0,1,0,1,0,0
H200,peridotite_simulated,12.1,774.0,2992.0,allowed,246.8,108.9,129.584,0.616,SE,0,0,0,0,1,0,0,0,0,1,0,0
H201,mafic_volcanic_simulated,2.3,431.0,785.0,allowed,244.5,141.4,128.0,0.632,SW,0,0,0,1,0,0,0,0,0,1,0,0
H202,mafic_volcanic_simulated,13.8,150.0,742.0,no-go,242.2,112.4,128.016,0.632,SW,0,0,0,1,0,0,0,0,0,0,0,1
H203,peridotite_simulated,4.8,1102.0,1395.0,allowed,240.0,121.3,128.032,0.632,SW,0,0,0,0,1,0,0,0,0,1,0,0
H204,peridotite_simulated,11.8,295.0,1089.0,conditional,237.7,133.5,128.048,0.632,SW,0,0,0,0,1,0,0,0,0,0,1,0
H205,serpentinite_simulated,7.1,471.0,3288.0,conditional,235.5,147.7,128.064,0.632,SW,0,0,0,0,0,1,0,0,0,0,1,0
H206,ultramafic_simulated,17.7,997.0,3355.0,allowed,233.3,148.3,128.08,0.632,SW,0,0,0,0,0,0,0,1,0,1,0,0
H207,ultramafic_simulated,9.1,367.0,1833.0,allowed,231.1,112.1,128.096,0.632,SW,0,0,0,0,0,0,0,1,0,1,0,0
H208,ultramafic_simulated,11.9,737.0,1076.0,allowed,229.0,140.2,128.112,0.632,SW,0,0,0,0,0,0,0,1,0,1,0,0
H209,serpentinite_simulated,13.5,193.0,2766.0,allowed,226.8,100.3,128.128,0.632,SW,0,0,0,0,0,1,0,0,0,1,0,0
H210,peridotite_simulated,16.1,615.0,938.0,no-go,224.8,157.8,128.144,0.632,SW,0,0,0,0,1,0,0,0,0,0,0,1
H211,mafic_volcanic_simulated,11.2,679.0,2614.0,allowed,222.7,156.2,128.16,0.632,SW,0,0,0,1,0,0,0,0,0,1,0,0
H212,mafic_volcanic_simulated,16.7,1197.0,1570.0,allowed,220.7,129.7,128.176,0.632,SW,0,0,0,1,0,0,0,0,0,1,0,0
H213,mafic_volcanic_simulated,9.5,296.0,660.0,no-go,218.7,109.7,128.192,0.632,SW,0,0,0,1,0,0,0,0,0,0,0,1
H214,serpentinite_simulated,14.7,716.0,2723.0,conditional,216.7,110.5,128.208,0.632,SW,0,0,0,0,0,1,0,0,0,0,1,0
H215,serpentinite_simulated,5.0,237.0,1336.0,conditional,214.8,114.9,128.224,0.632,SW,0,0,0,0,0,1,0,0,0,0,1,0
H216,ultramafic_simulated,6.8,890.0,337.0,no-go,212.9,139.2,128.24,0.632,SW,0,0,0,0,0,0,0,1,0,0,0,1
H217,serpentinite_simulated,8.5,643.0,3164.0,allowed,211.0,142.2,128.256,0.632,SW,0,0,0,0,0,1,0,0,0,1,0,0
H218,mafic_volcanic_simulated,11.8,325.0,727.0,allowed,209.2,109.2,128.272,0.632,SW,0,0,0,1,0,0,0,0,0,1,0,0
H219,peridotite_simulated,9.5,682.0,2425.0,allowed,207.4,113.1,128.288,0.632,SW,0,0,0,0,1,0,0,0,0,1,0,0
H220,mafic_volcanic_simulated,9.1,868.0,550.0,allowed,205.6,133.9,128.304,0.632,SW,0,0,0,1,0,0,0,0,0,1,0,0
H221,peridotite_simulated,4.4,447.0,1965.0,allowed,203.9,107.0,128.32,0.632,SW,0,0,0,0,1,0,0,0,0,1,0,0
H222,serpentinite_simulated,14.9,588.0,1942.0,allowed,202.3,127.4,128.336,0.632,SW,0,0,0,0,0,1,0,0,0,1,0,0
H223,ultramafic_simulated,8.3,994.0,2687.0,conditional,200.6,134.7,128.352,0.632,SW,0,0,0,0,0,0,0,1,0,0,1,0
H224,serpentinite_simulated,17.0,157.0,3288.0,no-go,199.1,101.9,128.368,0.632,SW,0,0,0,0,0,1,0,0,0,0,0,1
H225,ultramafic_simulated,12.3,551.0,3477.0,no-go,197.5,122.9,128.384,0.632,SW,0,0,0,0,0,0,0,1,0,0,0,1
H226,ultramafic_simulated,12.5,470.0,871.0,allowed,196.0,132.2,128.4,0.632,SW,0,0,0,0,0,0,0,1,0,1,0,0
H227,serpentinite_simulated,2.4,414.0,2455.0,allowed,194.6,132.7,128.416,0.632,SW,0,0,0,0,0,1,0,0,0,1,0,0
H228,serpentinite_simulated,6.4,1130.0,2620.0,allowed,193.2,106.8,128.432,0.632,SW,0,0,0,0,0,1,0,0,0,1,0,0
H229,ultramafic_simulated,2.3,311.0,623.0,no-go,191.8,102.0,128.448,0.632,SW,0,0,0,0,0,0,0,1,0,0,0,1
H230,serpentinite_simulated,8.4,342.0,995.0,conditional,190.6,151.8,128.464,0.632,SW,0,0,0,0,0,1,0,0,0,0,1,0
H231,serpentinite_simulated,13.7,437.0,2213.0,no-go,189.3,140.4,128.48,0.632,SW,0,0,0,0,0,1,0,0,0,0,0,1
H232,serpentinite_simulated,5.5,417.0,495.0,conditional,188.1,156.9,128.496,0.632,SW,0,0,0,0,0,1,0,0,0,0,1,0
H233,peridotite_simulated,17.1,832.0,2815.0,no-go,187.0,119.1,128.512,0.632,SW,0,0,0,0,1,0,0,0,0,0,0,1
H234,serpentinite_simulated,9.6,1031.0,1262.0,conditional,185.9,142.5,128.528,0.632,SW,0,0,0,0,0,1,0,0,0,0,1,0
H235,peridotite_simulated,5.9,308.0,2369.0,allowed,184.9,155.3,128.544,0.632,SW,0,0,0,0,1,0,0,0,0,1,0,0
H236,serpentinite_simulated,11.6,1058.0,902.0,conditional,183.9,145.7,128.56,0.632,SW,0,0,0,0,0,1,0,0,0,0,1,0
H237,peridotite_simulated,7.3,1152.0,349.0,no-go,183.0,156.2,128.576,0.632,SW,0,0,0,0,1,0,0,0,0,0,0,1
H238,serpentinite_simulated,10.8,949.0,1518.0,no-go,182.2,132.0,128.592,0.632,SW,0,0,0,0,0,1,0,0,0,0,0,1
H239,peridotite_simulated,3.6,1179.0,1802.0,allowed,181.4,150.4,128.608,0.632,SW,0,0,0,0,1,0,0,0,0,1,0,0
H240,peridotite_simulated,5.5,243.0,1134.0,allowed,180.7,156.1,128.624,0.632,SW,0,0,0,0,1,0,0,0,0,1,0,0
H241,serpentinite_simulated,8.1,1013.0,1898.0,allowed,180.0,139.3,128.64,0.632,SW,0,0,0,0,0,1,0,0,0,1,0,0
H242,ultramafic_simulated,12.3,629.0,838.0,no-go,179.4,147.7,128.656,0.632,SW,0,0,0,0,0,0,0,1,0,0,0,1
H243,peridotite_simulated,10.7,799.0,488.0,no-go,178.9,102.0,128.672,0.632,SW,0,0,0,0,1,0,0,0,0,0,0,1
H244,peridotite_simulated,5.7,872.0,329.0,no-go,178.4,130.3,128.688,0.632,SW,0,0,0,0,1,0,0,0,0,0,0,1
H245,ultramafic_simulated,9.7,626.0,321.0,conditional,178.0,133.1,128.704,0.632,SW,0,0,0,0,0,0,0,1,0,0,1,0
H246,mafic_volcanic_simulated,3.5,247.0,914.0,allowed,177.7,131.6,128.72,0.632,SW,0,0,0,1,0,0,0,0,0,1,0,0
H247,serpentinite_simulated,8.5,713.0,3469.0,allowed,177.4,113.6,128.736,0.632,SW,0,0,0,0,0,1,0,0,0,1,0,0
H248,ultramafic_simulated,14.2,185.0,1514.0,no-go,177.2,133.2,128.752,0.632,SW,0,0,0,0,0,0,0,1,0,0,0,1
H249,peridotite_simulated,11.1,1041.0,605.0,conditional,177.1,131.7,128.768,0.632,SW,0,0,0,0,1,0,0,0,0,0,1,0
H250,serpentinite_simulated,16.4,711.0,405.0,no-go,177.0,155.7,128.784,0.632,SW,0,0,0,0,0,1,0,0,0,0,0,1
H251,ultramafic_simulated,3.2,262.0,1070.0,allowed,177.0,150.1,128.8,0.632,SE,0,0,0,0,0,0,0,1,0,1,0,0
H252,serpentinite_simulated,4.2,1187.0,2617.0,conditional,177.1,130.0,128.816,0.632,SE,0,0,0,0,0,1,0,0,0,0,1,0
H253,serpentinite_simulated,17.3,524.0,2775.0,conditional,177.2,101.8,128.832,0.632,SE,0,0,0,0,0,1,0,0,0,0,1,0
H254,mafic_volcanic_simulated,12.9,820.0,574.0,allowed,177.4,137.1,128.848,0.632,SE,0,0,0,1,0,0,0,0,0,1,0,0
H255,serpentinite_simulated,13.4,790.0,2667.0,allowed,177.7,119.0,128.864,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H256,serpentinite_simulated,5.0,583.0,2075.0,allowed,178.0,124.5,128.88,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H257,serpentinite_simulated,7.2,511.0,1234.0,allowed,178.4,123.3,128.896,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H258,serpentinite_simulated,6.8,632.0,502.0,allowed,178.9,126.1,128.912,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H259,serpentinite_simulated,5.9,780.0,2200.0,allowed,179.4,111.7,128.928,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H260,mafic_volcanic_simulated,11.9,981.0,1355.0,allowed,180.0,120.1,128.944,0.632,SE,0,0,0,1,0,0,0,0,0,1,0,0
H261,alluvium,6.7,858.0,1871.0,no-go,180.7,134.6,128.96,0.632,SE,1,0,0,0,0,0,0,0,0,0,0,1
H262,ultramafic_simulated,3.8,712.0,2195.0,allowed,181.4,132.7,128.976,0.632,SE,0,0,0,0,0,0,0,1,0,1,0,0
H263,alluvium,13.3,571.0,1232.0,allowed,182.2,141.6,128.992,0.632,SE,1,0,0,0,0,0,0,0,0,1,0,0
H264,peridotite_simulated,12.5,881.0,2825.0,allowed,183.0,104.4,129.008,0.632,SE,0,0,0,0,1,0,0,0,0,1,0,0
H265,mafic_volcanic_simulated,10.7,966.0,1450.0,conditional,183.9,153.7,129.024,0.632,SE,0,0,0,1,0,0,0,0,0,0,1,0
H266,serpentinite_simulated,12.5,478.0,2370.0,conditional,184.9,102.7,129.04,0.632,SE,0,0,0,0,0,1,0,0,0,0,1,0
H267,alluvium,2.2,370.0,1934.0,allowed,185.9,131.1,129.056,0.632,SE,1,0,0,0,0,0,0,0,0,1,0,0
H268,peridotite_simulated,14.4,739.0,1901.0,allowed,187.0,120.7,129.072,0.632,SE,0,0,0,0,1,0,0,0,0,1,0,0
H269,peridotite_simulated,9.7,613.0,1702.0,allowed,188.1,141.8,129.088,0.632,SE,0,0,0,0,1,0,0,0,0,1,0,0
H270,ultramafic_simulated,15.6,806.0,2467.0,allowed,189.3,109.9,129.104,0.632,SE,0,0,0,0,0,0,0,1,0,1,0,0
H271,peridotite_simulated,5.7,534.0,890.0,no-go,190.6,138.4,129.12,0.632,SE,0,0,0,0,1,0,0,0,0,0,0,1
H272,peridotite_simulated,11.5,515.0,2555.0,allowed,191.8,112.3,129.136,0.632,SE,0,0,0,0,1,0,0,0,0,1,0,0
H273,serpentinite_simulated,16.0,289.0,1343.0,allowed,193.2,127.5,129.152,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H274,peridotite_simulated,11.4,470.0,3006.0,conditional,194.6,137.0,129.168,0.632,SE,0,0,0,0,1,0,0,0,0,0,1,0
H275,serpentinite_simulated,3.4,230.0,677.0,conditional,196.0,118.3,129.184,0.632,SE,0,0,0,0,0,1,0,0,0,0,1,0
H276,peridotite_simulated,4.2,510.0,894.0,allowed,197.5,138.1,129.2,0.632,SE,0,0,0,0,1,0,0,0,0,1,0,0
H277,alluvium,9.8,237.0,1307.0,allowed,199.1,127.1,129.216,0.632,SE,1,0,0,0,0,0,0,0,0,1,0,0
H278,serpentinite_simulated,15.0,1159.0,1917.0,allowed,200.6,129.7,129.232,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H279,ultramafic_simulated,3.3,115.0,2735.0,allowed,202.3,117.5,129.248,0.632,SE,0,0,0,0,0,0,0,1,0,1,0,0
H280,serpentinite_simulated,13.9,938.0,2059.0,allowed,203.9,106.8,129.264,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H281,ultramafic_simulated,13.5,692.0,3467.0,allowed,205.6,106.1,129.28,0.632,SE,0,0,0,0,0,0,0,1,0,1,0,0
H282,serpentinite_simulated,9.2,470.0,2914.0,no-go,207.4,126.3,129.296,0.632,SE,0,0,0,0,0,1,0,0,0,0,0,1
H283,peridotite_simulated,13.4,789.0,831.0,allowed,209.2,108.4,129.312,0.632,SE,0,0,0,0,1,0,0,0,0,1,0,0
H284,serpentinite_simulated,6.5,683.0,1336.0,allowed,211.0,142.2,129.328,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H285,mafic_volcanic_simulated,12.9,187.0,3381.0,no-go,212.9,147.1,129.344,0.632,SE,0,0,0,1,0,0,0,0,0,0,0,1
H286,mafic_volcanic_simulated,13.4,1008.0,2737.0,allowed,214.8,140.6,129.36,0.632,SE,0,0,0,1,0,0,0,0,0,1,0,0
H287,serpentinite_simulated,9.2,790.0,3116.0,allowed,216.7,105.6,129.376,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H288,mafic_volcanic_simulated,17.2,447.0,308.0,allowed,218.7,146.4,129.392,0.632,SE,0,0,0,1,0,0,0,0,0,1,0,0
H289,peridotite_simulated,7.7,151.0,2010.0,conditional,220.7,113.1,129.408,0.632,SE,0,0,0,0,1,0,0,0,0,0,1,0
H290,serpentinite_simulated,7.4,727.0,2112.0,no-go,222.7,129.1,129.424,0.632,SE,0,0,0,0,0,1,0,0,0,0,0,1
H291,serpentinite_simulated,14.5,595.0,698.0,allowed,224.8,151.5,129.44,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H292,peridotite_simulated,16.9,387.0,2395.0,allowed,226.8,115.0,129.456,0.632,SE,0,0,0,0,1,0,0,0,0,1,0,0
H293,serpentinite_simulated,6.9,863.0,1049.0,allowed,229.0,139.3,129.472,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H294,serpentinite_simulated,2.1,859.0,2915.0,conditional,231.1,159.3,129.488,0.632,SE,0,0,0,0,0,1,0,0,0,0,1,0
H295,serpentinite_simulated,13.7,195.0,1303.0,allowed,233.3,152.9,129.504,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H296,alluvium,10.5,89.0,2380.0,allowed,235.5,126.4,129.52,0.632,SE,1,0,0,0,0,0,0,0,0,1,0,0
H297,serpentinite_simulated,13.0,1043.0,577.0,allowed,237.7,106.0,129.536,0.632,SE,0,0,0,0,0,1,0,0,0,1,0,0
H298,serpentinite_simulated,7.0,237.0,1186.0,no-go,240.0,105.1,129.552,0.632,SE,0,0,0,0,0,1,0,0,0,0,0,1
H299,peridotite_simulated,13.0,1030.0,2407.0,conditional,242.2,118.1,129.568,0.632,SE,0,0,0,0,1,0,0,0,0,0,1,0
H300,ultramafic_simulated,2.9,1086.0,3355.0,allowed,244.5,129.7,129.584,0.632,SE,0,0,0,0,0,0,0,1,0,1,0,0
H301,peridotite_simulated,17.6,1185.0,3289.0,allowed,242.3,107.9,128.0,0.648,SW,0,0,0,0,1,0,0,0,0,1,0,0
H302,serpentinite_simulated,14.2,1149.0,2765.0,conditional,240.0,101.0,128.016,0.648,SW,0,0,0,0,0,1,0,0,0,0,1,0
H303,serpentinite_simulated,14.6,647.0,2311.0,allowed,237.7,130.1,128.032,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H304,serpentinite_simulated,11.9,391.0,1292.0,allowed,235.4,130.7,128.048,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H305,peridotite_simulated,12.9,154.0,2536.0,no-go,233.2,143.8,128.064,0.648,SW,0,0,0,0,1,0,0,0,0,0,0,1
H306,peridotite_simulated,6.9,911.0,2670.0,conditional,231.0,107.2,128.08,0.648,SW,0,0,0,0,1,0,0,0,0,0,1,0
H307,serpentinite_simulated,10.4,957.0,2606.0,no-go,228.8,110.0,128.096,0.648,SW,0,0,0,0,0,1,0,0,0,0,0,1
H308,serpentinite_simulated,11.2,166.0,1757.0,conditional,226.6,121.6,128.112,0.648,SW,0,0,0,0,0,1,0,0,0,0,1,0
H309,serpentinite_simulated,3.6,723.0,2613.0,allowed,224.4,113.7,128.128,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H310,mafic_volcanic_simulated,9.5,509.0,780.0,allowed,222.3,155.9,128.144,0.648,SW,0,0,0,1,0,0,0,0,0,1,0,0
H311,mafic_volcanic_simulated,8.7,440.0,1632.0,conditional,220.2,143.2,128.16,0.648,SW,0,0,0,1,0,0,0,0,0,0,1,0
H312,serpentinite_simulated,16.4,281.0,2874.0,allowed,218.2,158.9,128.176,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H313,ultramafic_simulated,10.8,89.0,942.0,allowed,216.2,133.8,128.192,0.648,SW,0,0,0,0,0,0,0,1,0,1,0,0
H314,peridotite_simulated,9.9,945.0,925.0,allowed,214.2,154.0,128.208,0.648,SW,0,0,0,0,1,0,0,0,0,1,0,0
H315,serpentinite_simulated,5.7,468.0,2987.0,allowed,212.2,152.6,128.224,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H316,ultramafic_simulated,10.5,347.0,1874.0,allowed,210.3,103.6,128.24,0.648,SW,0,0,0,0,0,0,0,1,0,1,0,0
H317,ultramafic_simulated,17.6,175.0,606.0,allowed,208.4,108.0,128.256,0.648,SW,0,0,0,0,0,0,0,1,0,1,0,0
H318,alluvium,6.2,433.0,2863.0,allowed,206.5,142.0,128.272,0.648,SW,1,0,0,0,0,0,0,0,0,1,0,0
H319,serpentinite_simulated,5.2,954.0,2171.0,allowed,204.7,109.3,128.288,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H320,peridotite_simulated,17.4,313.0,1287.0,allowed,203.0,115.9,128.304,0.648,SW,0,0,0,0,1,0,0,0,0,1,0,0
H321,ultramafic_simulated,13.2,125.0,2975.0,no-go,201.2,119.7,128.32,0.648,SW,0,0,0,0,0,0,0,1,0,0,0,1
H322,serpentinite_simulated,12.8,371.0,3470.0,allowed,199.5,101.9,128.336,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H323,ultramafic_simulated,9.4,980.0,747.0,allowed,197.9,100.7,128.352,0.648,SW,0,0,0,0,0,0,0,1,0,1,0,0
H324,peridotite_simulated,6.1,990.0,370.0,allowed,196.3,103.9,128.368,0.648,SW,0,0,0,0,1,0,0,0,0,1,0,0
H325,serpentinite_simulated,15.3,451.0,437.0,no-go,194.7,127.7,128.384,0.648,SW,0,0,0,0,0,1,0,0,0,0,0,1
H326,ultramafic_simulated,2.5,845.0,853.0,allowed,193.2,112.9,128.4,0.648,SW,0,0,0,0,0,0,0,1,0,1,0,0
H327,mafic_volcanic_simulated,11.9,355.0,1244.0,allowed,191.7,124.7,128.416,0.648,SW,0,0,0,1,0,0,0,0,0,1,0,0
H328,serpentinite_simulated,5.2,1071.0,1983.0,allowed,190.3,137.8,128.432,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H329,peridotite_simulated,10.0,515.0,875.0,no-go,188.9,119.1,128.448,0.648,SW,0,0,0,0,1,0,0,0,0,0,0,1
H330,ultramafic_simulated,2.9,1196.0,1002.0,no-go,187.6,150.8,128.464,0.648,SW,0,0,0,0,0,0,0,1,0,0,0,1
H331,ultramafic_simulated,4.8,744.0,2880.0,no-go,186.4,141.9,128.48,0.648,SW,0,0,0,0,0,0,0,1,0,0,0,1
H332,serpentinite_simulated,16.1,631.0,1289.0,no-go,185.1,129.4,128.496,0.648,SW,0,0,0,0,0,1,0,0,0,0,0,1
H333,serpentinite_simulated,2.0,1108.0,945.0,allowed,184.0,107.8,128.512,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H334,serpentinite_simulated,16.7,947.0,3009.0,allowed,182.9,151.6,128.528,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H335,mafic_volcanic_simulated,3.6,418.0,737.0,allowed,181.8,109.5,128.544,0.648,SW,0,0,0,1,0,0,0,0,0,1,0,0
H336,peridotite_simulated,6.9,851.0,708.0,allowed,180.9,143.7,128.56,0.648,SW,0,0,0,0,1,0,0,0,0,1,0,0
H337,alluvium,11.0,1129.0,750.0,allowed,179.9,144.7,128.576,0.648,SW,1,0,0,0,0,0,0,0,0,1,0,0
H338,peridotite_simulated,6.0,156.0,1121.0,allowed,179.1,106.5,128.592,0.648,SW,0,0,0,0,1,0,0,0,0,1,0,0
H339,ultramafic_simulated,16.2,632.0,1512.0,no-go,178.3,132.8,128.608,0.648,SW,0,0,0,0,0,0,0,1,0,0,0,1
H340,mafic_volcanic_simulated,13.0,262.0,536.0,conditional,177.5,150.7,128.624,0.648,SW,0,0,0,1,0,0,0,0,0,0,1,0
H341,alluvium,4.7,501.0,2642.0,allowed,176.9,132.8,128.64,0.648,SW,1,0,0,0,0,0,0,0,0,1,0,0
H342,peridotite_simulated,17.1,265.0,3147.0,allowed,176.3,109.4,128.656,0.648,SW,0,0,0,0,1,0,0,0,0,1,0,0
H343,serpentinite_simulated,13.6,898.0,1149.0,conditional,175.7,116.9,128.672,0.648,SW,0,0,0,0,0,1,0,0,0,0,1,0
H344,serpentinite_simulated,8.8,410.0,2418.0,allowed,175.2,136.0,128.688,0.648,SW,0,0,0,0,0,1,0,0,0,1,0,0
H345,serpentinite_simulated,6.9,525.0,1865.0,no-go,174.8,139.7,128.704,0.648,SW,0,0,0,0,0,1,0,0,0,0,0,1
H346,serpentinite_simulated,7.9,579.0,1143.0,no-go,174.5,127.9,128.72,0.648,SW,0,0,0,0,0,1,0,0,0,0,0,1
H347,serpentinite_simulated,12.7,176.0,1400.0,conditional,174.2,132.5,128.736,0.648,SW,0,0,0,0,0,1,0,0,0,0,1,0
H348,ultramafic_simulated,10.6,1051.0,1819.0,allowed,174.0,152.9,128.752,0.648,SW,0,0,0,0,0,0,0,1,0,1,0,0
H349,mafic_volcanic_simulated,10.0,1089.0,2861.0,conditional,173.9,140.7,128.768,0.648,SW,0,0,0,1,0,0,0,0,0,0,1,0
H350,ultramafic_simulated,17.7,1169.0,2887.0,allowed,173.8,107.6,128.784,0.648,SW,0,0,0,0,0,0,0,1,0,1,0,0
H351,serpentinite_simulated,16.6,155.0,1542.0,no-go,173.8,123.8,128.8,0.648,SE,0,0,0,0,0,1,0,0,0,0,0,1
H352,peridotite_simulated,14.6,778.0,1972.0,no-go,173.9,125.2,128.816,0.648,SE,0,0,0,0,1,0,0,0,0,0,0,1
H353,peridotite_simulated,17.0,1116.0,2101.0,conditional,174.0,106.1,128.832,0.648,SE,0,0,0,0,1,0,0,0,0,0,1,0
H354,serpentinite_simulated,8.1,624.0,2249.0,allowed,174.2,102.2,128.848,0.648,SE,0,0,0,0,0,1,0,0,0,1,0,0
H355,peridotite_simulated,2.6,1076.0,1361.0,conditional,174.5,114.3,128.864,0.648,SE,0,0,0,0,1,0,0,0,0,0,1,0
H356,serpentinite_simulated,13.1,190.0,3080.0,allowed,174.8,108.1,128.88,0.648,SE,0,0,0,0,0,1,0,0,0,1,0,0
H357,ultramafic_simulated,8.7,803.0,901.0,allowed,175.2,112.7,128.896,0.648,SE,0,0,0,0,0,0,0,1,0,1,0,0
H358,ultramafic_simulated,15.1,657.0,809.0,no-go,175.7,118.7,128.912,0.648,SE,0,0,0,0,0,0,0,1,0,0,0,1
H359,mafic_volcanic_simulated,2.5,296.0,2965.0,no-go,176.3,150.2,128.928,0.648,SE,0,0,0,1,0,0,0,0,0,0,0,1
H360,mafic_volcanic_simulated,6.4,1002.0,1916.0,conditional,176.9,138.1,128.944,0.648,SE,0,0,0,1,0,0,0,0,0,0,1,0
H361,serpentinite_simulated,11.4,472.0,823.0,no-go,177.5,153.7,128.96,0.648,SE,0,0,0,0,0,1,0,0,0,0,0,1
H362,serpentinite_simulated,4.6,721.0,3388.0,allowed,178.3,151.4,128.976,0.648,SE,0,0,0,0,0,1,0,0,0,1,0,0
H363,serpentinite_simulated,2.3,954.0,2756.0,allowed,179.1,100.5,128.992,0.648,SE,0,0,0,0,0,1,0,0,0,1,0,0
H364,peridotite_simulated,6.0,982.0,1277.0,allowed,179.9,158.0,129.008,0.648,SE,0,0,0,0,1,0,0,0,0,1,0,0
H365,serpentinite_simulated,6.0,603.0,2467.0,allowed,180.9,149.5,129.024,0.648,SE,0,0,0,0,0,1,0,0,0,1,0,0
H366,peridotite_simulated,15.5,499.0,2371.0,conditional,181.8,136.5,129.04,0.648,SE,0,0,0,0,1,0,0,0,0,0,1,0
H367,serpentinite_simulated,12.2,1045.0,1136.0,no-go,182.9,142.7,129.056,0.648,SE,0,0,0,0,0,1,0,0,0,0,0,1
H368,serpentinite_simulated,16.4,982.0,2868.0,conditional,184.0,136.0,129.072,0.648,SE,0,0,0,0,0,1,0,0,0,0,1,0
H369,ultramafic_simulated,18.0,371.0,1639.0,conditional,185.1,123.3,129.088,0.648,SE,0,0,0,0,0,0,0,1,0,0,1,0
H370,ultramafic_simulated,10.6,959.0,3201.0,allowed,186.4,140.3,129.104,0.648,SE,0,0,0,0,0,0,0,1,0,1,0,0
H371,ultramafic_simulated,4.9,189.0,709.0,no-go,187.6,115.5,129.12,0.648,SE,0,0,0,0,0,0,0,1,0,0,0,1
H372,serpentinite_simulated,7.4,180.0,1437.0,conditional,188.9,144.7,129.136,0.648,SE,0,0,0,0,0,1,0,0,0,0,1,0
H373,serpentinite_simulated,6.7,1033.0,1806.0,allowed,190.3,152.0,129.152,0.648,SE,0,0,0,0,0,1,0,0,0,1,0,0
H374,serpentinite_simulated,10.0,1052.0,1521.0,no-go,191.7,117.9,129.168,0.648,SE,0,0,0,0,0,1,0,0,0,0,0,1
H375,peridotite_simulated,16.5,592.0,1312.0,allowed,193.2,142.9,129.184,0.648,SE,0,0,0,0,1,0,0,0,0,1,0,0
H376,peridotite_simulated,12.2,85.0,1175.0,allowed,194.7,145.7,129.2,0.648,SE,0,0,0,0,1,0,0,0,0,1,0,0
