point_id,grid_id,latitude,longitude,time,line_id,mag_raw_nT,qc_flag
MH1531,H153,0.619869,128.839444,2026-07-03 15:31:00,L01,43543.9,valid
MH1532,H153,0.626831,128.843835,2026-07-03 08:22:00,L05,44437.4,valid
MH1541,H154,0.618946,128.855464,2026-07-03 10:38:00,L05,45230.7,valid
MH1542,H154,0.624969,128.860007,2026-07-03 15:25:00,L01,44530.8,valid
MH1551,H155,0.619193,128.87356,2026-07-03 12:03:00,L05,45735.6,valid
MH1552,H155,0.624278,128.872452,2026-07-03 11:41:00,L03,44491.4,valid
MH1561,H156,0.619146,128.890777,2026-07-03 10:14:00,L02,45949.4,valid
MH1562,H156,0.627549,128.885577,2026-07-03 12:53:00,L06,45929.4,valid
MH1571,H157,0.621357,128.909854,2026-07-03 09:10:00,L05,43709.9,valid
MH1572,H157,0.624022,128.901146,2026-07-03 09:00:00,L06,43423.4,valid
MH1573,H157,0.623255,128.901631,2026-07-03 16:59:00,L03,43475.4,valid
MH1581,H158,0.629567,128.918202,2026-07-03 08:58:00,L05,43780.3,valid
MH1582,H158,0.618958,128.92168,2026-07-03 08:40:00,L04,44179.5,valid
MH1583,H158,0.618606,128.925821,2026-07-03 15:22:00,L03,43612.7,valid
MH1591,H159,0.620478,128.935915,2026-07-03 08:57:00,L02,45923.9,valid
MH1592,H159,0.629741,128.936056,2026-07-03 12:04:00,L04,45006.0,valid
MH1593,H159,0.629205,128.93245,2026-07-03 09:47:00,L01,45431.5,valid
MH1601,H160,0.629096,128.953572,2026-07-03 10:16:00,L05,46127.3,valid
MH1602,H160,0.619972,128.957861,2026-07-03 07:34:00,L03,46178.2,valid
MH1611,H161,0.626234,128.970948,2026-07-03 15:58:00,L03,45878.1,valid
MH1612,H161,0.618217,128.964533,2026-07-03 07:29:00,L06,46768.6,valid
MH1621,H162,0.621935,128.981911,2026-07-03 09:37:00,L06,45033.2,valid
MH1622,H162,0.62208,128.986809,2026-07-03 13:40:00,L01,46450.8,valid
MH1631,H163,0.618093,129.003121,2026-07-03 09:23:00,L04,44700.3,valid
MH1632,H163,0.621301,128.99556,2026-07-03 12:04:00,L04,46854.2,valid
MH1633,H163,0.628215,128.998716,2026-07-03 14:42:00,L02,44975.8,valid
MH1641,H164,0.619966,129.011209,2026-07-03 09:04:00,L04,44763.3,valid
MH1642,H164,0.624869,129.018826,2026-07-03 07:58:00,L01,44496.0,valid
MH1643,H164,0.618684,129.017554,2026-07-03 16:12:00,L04,45081.1,valid
MH1651,H165,0.622626,129.034154,2026-07-03 16:21:00,L06,44876.4,valid
MH1652,H165,0.629387,129.029958,2026-07-03 08:55:00,L01,45085.7,valid
MH1661,H166,0.624724,129.049547,2026-07-03 16:30:00,L02,44965.8,valid
MH1662,H166,0.623589,129.04543,2026-07-03 16:08:00,L05,44128.8,valid
MH1671,H167,0.620971,129.066346,2026-07-03 15:31:00,L01,45254.3,valid
MH1672,H167,0.620471,129.067575,2026-07-03 11:52:00,L04,44670.2,valid
MH1673,H167,0.626675,129.06421,2026-07-03 15:56:00,L05,44443.1,valid
MH1681,H168,0.621908,129.083914,2026-07-03 11:41:00,L03,45168.3,valid
MH1682,H168,0.626167,129.081038,2026-07-03 14:20:00,L06,44474.6,valid
MH1691,H169,0.628476,129.095358,2026-07-03 07:09:00,L01,46694.2,valid
MH1692,H169,0.627853,129.090095,2026-07-03 11:10:00,L04,45828.5,valid
MH1693,H169,0.619923,129.09781,2026-07-03 10:17:00,L04,45897.2,valid
MH1701,H170,0.621527,129.115626,2026-07-03 15:00:00,L01,44990.2,valid
MH1702,H170,0.621644,129.109488,2026-07-03 15:33:00,L01,44427.3,valid
MH1711,H171,0.628366,129.131954,2026-07-03 13:36:00,L03,44101.9,valid
MH1712,H171,0.621658,129.130803,2026-07-03 08:11:00,L06,43911.8,valid
MH1721,H172,0.620636,129.139505,2026-07-03 07:02:00,L02,44881.2,valid
MH1722,H172,0.620153,129.138733,2026-07-03 10:06:00,L04,46798.8,valid
MH1731,H173,0.62749,129.162712,2026-07-03 15:05:00,L03,45529.2,valid
MH1732,H173,0.627319,129.165257,2026-07-03 11:57:00,L06,46352.3,valid
MH1741,H174,0.622275,129.170768,2026-07-03 15:00:00,L06,44453.0,valid
MH1742,H174,0.628059,129.178376,2026-07-03 10:33:00,L04,44946.2,valid
MH1751,H175,0.622763,129.186956,2026-07-03 15:16:00,L05,44976.7,valid
MH1752,H175,0.628185,129.19549,2026-07-03 09:49:00,L05,46097.8,valid
MH1761,H176,0.625141,129.206265,2026-07-03 13:09:00,L05,44887.7,valid
MH1762,H176,0.62802,129.20557,2026-07-03 10:14:00,L01,45592.8,valid
MH1771,H177,0.618888,129.219071,2026-07-03 11:58:00,L06,44287.0,valid
MH1772,H177,0.62639,129.226053,2026-07-03 15:35:00,L03,43645.6,valid
MH1781,H178,0.61953,129.234357,2026-07-03 13:16:00,L03,46369.2,valid
MH1782,H178,0.622801,129.244034,2026-07-03 12:51:00,L06,46633.6,valid
MH1791,H179,0.627654,129.250002,2026-07-03 08:23:00,L01,45336.9,valid
MH1792,H179,0.628748,129.258005,2026-07-03 13:10:00,L06,46927.5,valid
MH1793,H179,0.620045,129.259644,2026-07-03 15:09:00,L02,45453.6,valid
MH1801,H180,0.620175,129.269441,2026-07-03 16:40:00,L04,43957.6,valid
MH1802,H180,0.618673,129.276966,2026-07-03 09:48:00,L01,43984.3,valid
MH1803,H180,0.621211,129.26882,2026-07-03 10:49:00,L04,45403.4,valid
MH1811,H181,0.627073,129.28378,2026-07-03 14:03:00,L01,44450.9,valid
MH1812,H181,0.619722,129.28663,2026-07-03 09:56:00,L03,44630.7,valid
MH1821,H182,0.620271,129.303262,2026-07-03 07:30:00,L03,44271.5,valid
MH1822,H182,0.619838,129.307613,2026-07-03 15:28:00,L01,44285.0,valid
MH1823,H182,0.626254,129.301395,2026-07-03 14:38:00,L04,44460.8,valid
MH1831,H183,0.624472,129.315501,2026-07-03 12:27:00,L03,45631.5,valid
MH1832,H183,0.621746,129.320832,2026-07-03 14:37:00,L02,46943.9,valid
MH1833,H183,0.618745,129.324875,2026-07-03 08:44:00,L02,45580.0,valid
MH1841,H184,0.623693,129.340884,2026-07-03 15:34:00,L02,44957.7,valid
MH1842,H184,0.626179,129.335089,2026-07-03 13:15:00,L03,44184.0,valid
MH1851,H185,0.621095,129.346022,2026-07-03 16:28:00,L05,44991.4,valid
MH1852,H185,0.618272,129.348067,2026-07-03 16:17:00,L05,45205.5,valid
MH1861,H186,0.627117,129.367989,2026-07-03 09:04:00,L02,45531.3,valid
MH1862,H186,0.622255,129.364744,2026-07-03 15:16:00,L05,45144.9,valid
MH1863,H186,0.621428,129.368659,2026-07-03 07:35:00,L01,44171.4,valid
MH1871,H187,0.626158,129.383679,2026-07-03 14:58:00,L05,43822.8,valid
MH1872,H187,0.625872,129.389936,2026-07-03 12:23:00,L02,45065.0,valid
MH1881,H188,0.625574,129.398437,2026-07-03 07:45:00,L03,46190.4,valid
MH1882,H188,0.621096,129.398906,2026-07-03 15:55:00,L02,46089.6,valid
MH1883,H188,0.624006,129.40069,2026-07-03 11:22:00,L03,45929.5,valid
MH1891,H189,0.629399,129.421244,2026-07-03 14:41:00,L05,46973.3,valid
MH1892,H189,0.61834,129.419472,2026-07-03 07:49:00,L04,46406.3,valid
MH1901,H190,0.625148,129.43388,2026-07-03 16:44:00,L02,47028.0,valid
MH1902,H190,0.619542,129.437301,2026-07-03 16:03:00,L03,44604.6,valid
MH1911,H191,0.626807,129.448542,2026-07-03 16:18:00,L01,45688.4,valid
MH1912,H191,0.628583,129.449429,2026-07-03 11:57:00,L04,45047.0,valid
MH1921,H192,0.624794,129.466845,2026-07-03 09:18:00,L03,44954.0,valid
MH1922,H192,0.624228,129.469043,2026-07-03 14:07:00,L03,44132.3,valid
MH1931,H193,0.629838,129.479284,2026-07-03 11:40:00,L05,45068.5,valid
MH1932,H193,0.625822,129.482758,2026-07-03 09:39:00,L04,43817.1,valid
MH1941,H194,0.623238,129.493892,2026-07-03 16:13:00,L02,45795.0,valid
MH1942,H194,0.625765,129.498509,2026-07-03 08:45:00,L06,44665.4,valid
MH1951,H195,0.626964,129.51032,2026-07-03 10:39:00,L04,44405.0,valid
MH1952,H195,0.621687,129.511923,2026-07-03 11:24:00,L04,44557.8,valid
MH1961,H196,0.61882,129.529863,2026-07-03 14:13:00,L03,45660.4,valid
MH1962,H196,0.628948,129.523702,2026-07-03 10:18:00,L06,46688.3,valid
MH1963,H196,0.626698,129.530969,2026-07-03 16:18:00,L03,46694.7,valid
MH1971,H197,0.618358,129.538057,2026-07-03 14:52:00,L03,46658.5,valid
MH1972,H197,0.618386,129.539665,2026-07-03 08:49:00,L01,45828.8,valid
MH1981,H198,0.619923,129.561293,2026-07-03 08:01:00,L06,44804.8,valid
MH1982,H198,0.627807,129.560474,2026-07-03 12:44:00,L06,44431.3,valid
MH1991,H199,0.628567,129.575128,2026-07-03 11:41:00,L06,45214.2,valid
MH1992,H199,0.623181,129.580113,2026-07-03 09:37:00,L05,43682.8,valid
MH2001,H200,0.620237,129.591226,2026-07-03 09:38:00,L05,43816.0,valid
MH2002,H200,0.624882,129.587914,2026-07-03 11:07:00,L04,44390.6,valid
MH2011,H201,0.645404,128.004446,2026-07-03 10:10:00,L05,43921.6,valid
MH2012,H201,0.642883,128.006272,2026-07-03 16:31:00,L06,43216.0,valid
MH2021,H202,0.639978,128.022603,2026-07-03 08:40:00,L06,44477.0,valid
MH2022,H202,0.635755,128.02389,2026-07-03 15:26:00,L04,43061.3,valid
MH2031,H203,0.640285,128.035736,2026-07-03 10:33:00,L06,44701.5,valid
MH2032,H203,0.643307,128.043016,2026-07-03 10:40:00,L03,45201.9,valid
MH2041,H204,0.642972,128.050114,2026-07-03 13:41:00,L04,44404.2,valid
MH2042,H204,0.636995,128.051218,2026-07-03 15:26:00,L02,45761.1,valid
MH2051,H205,0.641477,128.077961,2026-07-03 11:14:00,L02,45833.7,valid
MH2052,H205,0.644328,128.067947,2026-07-03 09:13:00,L06,46853.8,valid
MH2061,H206,0.634849,128.087885,2026-07-03 07:11:00,L01,45300.8,valid
MH2062,H206,0.644749,128.086416,2026-07-03 16:39:00,L01,44510.0,valid
MH2071,H207,0.635364,128.101133,2026-07-03 12:25:00,L02,44538.2,valid
MH2072,H207,0.637557,128.10402,2026-07-03 12:58:00,L02,43666.7,valid
MH2081,H208,0.645208,128.117339,2026-07-03 15:32:00,L02,44532.9,valid
MH2082,H208,0.642432,128.116988,2026-07-03 16:26:00,L02,43916.9,valid
MH2091,H209,0.638808,128.13379,2026-07-03 14:59:00,L04,45573.0,valid
MH2092,H209,0.644856,128.137916,2026-07-03 08:14:00,L02,46592.5,valid
MH2093,H209,0.634089,128.137356,2026-07-03 16:06:00,L01,44991.7,valid
MH2101,H210,0.634052,128.149975,2026-07-03 12:32:00,L06,45630.0,valid
MH2102,H210,0.638616,128.15172,2026-07-03 16:35:00,L06,43955.4,valid
MH2103,H210,0.637018,128.151249,2026-07-03 13:28:00,L01,44753.4,valid
MH2111,H211,0.635374,128.162993,2026-07-03 12:09:00,L01,43875.2,valid
MH2112,H211,0.634739,128.166848,2026-07-03 08:44:00,L02,43547.0,valid
MH2121,H212,0.637518,128.187879,2026-07-03 12:52:00,L04,43997.3,valid
MH2122,H212,0.644575,128.18638,2026-07-03 14:15:00,L04,43561.1,valid
MH2123,H212,0.645434,128.183272,2026-07-03 09:41:00,L03,42976.1,valid
MH2131,H213,0.644176,128.205983,2026-07-03 10:10:00,L02,43778.6,valid
MH2132,H213,0.64167,128.194105,2026-07-03 14:58:00,L02,44107.0,valid
MH2141,H214,0.644893,128.218607,2026-07-03 08:18:00,L01,45029.3,valid
MH2142,H214,0.641131,128.211877,2026-07-03 15:15:00,L06,44345.7,valid
MH2151,H215,0.636256,128.232156,2026-07-03 14:52:00,L06,47242.9,valid
MH2152,H215,0.645167,128.237824,2026-07-03 14:55:00,L02,45395.3,valid
MH2161,H216,0.644903,128.250504,2026-07-03 12:46:00,L02,44412.6,valid
MH2162,H216,0.634965,128.243166,2026-07-03 13:37:00,L04,45385.4,valid
MH2171,H217,0.644508,128.260279,2026-07-03 15:02:00,L01,45422.8,valid
MH2172,H217,0.637341,128.269735,2026-07-03 15:18:00,L01,46319.1,valid
MH2181,H218,0.645592,128.282844,2026-07-03 07:39:00,L01,44203.5,valid
MH2182,H218,0.645797,128.285274,2026-07-03 08:15:00,L04,43623.0,valid
MH2191,H219,0.644294,128.297732,2026-07-03 13:25:00,L04,44511.2,valid
MH2192,H219,0.634541,128.292872,2026-07-03 11:13:00,L04,44935.6,valid
MH2201,H220,0.639384,128.316324,2026-07-03 11:46:00,L04,43960.4,valid
MH2202,H220,0.63875,128.309149,2026-07-03 08:02:00,L03,44000.9,valid
MH2211,H221,0.643115,128.333367,2026-07-03 12:19:00,L04,44700.4,valid
MH2212,H221,0.638838,128.329226,2026-07-03 14:12:00,L06,45409.0,valid
MH2221,H222,0.64312,128.340218,2026-07-03 12:40:00,L04,46642.3,valid
MH2222,H222,0.638772,128.342657,2026-07-03 13:49:00,L01,45499.2,valid
MH2223,H222,0.640872,128.342915,2026-07-03 14:27:00,L03,46983.9,valid
MH2231,H223,0.638792,128.360051,2026-07-03 09:22:00,L01,44132.7,valid
MH2232,H223,0.634992,128.361685,2026-07-03 14:11:00,L04,44401.1,valid
MH2241,H224,0.640887,128.370604,2026-07-03 15:19:00,L01,45859.3,valid
MH2242,H224,0.642128,128.380645,2026-07-03 13:15:00,L03,46171.5,valid
MH2251,H225,0.641233,128.39576,2026-07-03 15:12:00,L04,44868.5,valid
MH2252,H225,0.638729,128.386166,2026-07-03 07:46:00,L02,43824.3,valid
MH2261,H226,0.645755,128.413375,2026-07-03 12:48:00,L06,44835.7,valid
MH2262,H226,0.639143,128.409036,2026-07-03 07:16:00,L01,45407.7,valid
MH2263,H226,0.640574,128.407272,2026-07-03 10:15:00,L01,45354.1,valid
MH2271,H227,0.641646,128.418713,2026-07-03 09:00:00,L06,45128.6,valid
MH2272,H227,0.636097,128.423375,2026-07-03 15:29:00,L01,44938.4,valid
MH2281,H228,0.645106,128.443946,2026-07-03 08:45:00,L06,44781.0,valid
MH2282,H228,0.636358,128.437989,2026-07-03 14:06:00,L02,46893.2,valid
MH2291,H229,0.63443,128.45992,2026-07-03 12:41:00,L04,44179.0,valid
MH2292,H229,0.636528,128.457576,2026-07-03 09:48:00,L03,44565.5,valid
MH2301,H230,0.642391,128.47121,2026-07-03 14:17:00,L03,45291.7,valid
MH2302,H230,0.637425,128.473309,2026-07-03 08:56:00,L05,45713.2,valid
MH2311,H231,0.638098,128.492354,2026-07-03 10:42:00,L02,45508.8,valid
MH2312,H231,0.641776,128.49306,2026-07-03 14:16:00,L01,45282.0,valid
MH2321,H232,0.641289,128.50289,2026-07-03 09:26:00,L05,45092.9,valid
MH2322,H232,0.640742,128.508072,2026-07-03 07:26:00,L05,45496.5,valid
MH2331,H233,0.636235,128.523962,2026-07-03 13:22:00,L05,45700.2,valid
MH2332,H233,0.636224,128.521003,2026-07-03 10:04:00,L04,45313.1,valid
MH2341,H234,0.640263,128.538359,2026-07-03 08:11:00,L04,45919.0,valid
MH2342,H234,0.644571,128.536069,2026-07-03 16:48:00,L04,45994.2,valid
MH2351,H235,0.634555,128.554152,2026-07-03 11:47:00,L05,45518.1,valid
MH2352,H235,0.641768,128.553547,2026-07-03 07:09:00,L05,45750.9,valid
MH2361,H236,0.640029,128.566825,2026-07-03 08:39:00,L06,46229.8,valid
MH2362,H236,0.640729,128.569946,2026-07-03 10:07:00,L05,46690.0,valid
MH2363,H236,0.640526,128.567785,2026-07-03 10:11:00,L04,44924.8,valid
MH2371,H237,0.641898,128.588095,2026-07-03 13:10:00,L04,45126.3,valid
MH2372,H237,0.64432,128.578981,2026-07-03 16:53:00,L02,44457.0,valid
MH2381,H238,0.634352,128.6059,2026-07-03 09:18:00,L05,46913.1,valid
MH2382,H238,0.641721,128.604328,2026-07-03 09:19:00,L05,47221.7,valid
MH2391,H239,0.639161,128.616044,2026-07-03 10:13:00,L01,44669.3,valid
MH2392,H239,0.63763,128.618118,2026-07-03 07:55:00,L02,45013.2,valid
MH2401,H240,0.634127,128.631933,2026-07-03 12:56:00,L06,45340.8,valid
MH2402,H240,0.635353,128.631957,2026-07-03 11:19:00,L03,45384.8,valid
MH2411,H241,0.634728,128.6479,2026-07-03 14:29:00,L02,47201.6,valid
MH2412,H241,0.638654,128.64456,2026-07-03 09:05:00,L02,45593.8,valid
MH2421,H242,0.635003,128.660259,2026-07-03 11:35:00,L04,44139.0,valid
MH2422,H242,0.642286,128.665505,2026-07-03 07:50:00,L04,43872.5,valid
MH2431,H243,0.639161,128.684517,2026-07-03 11:06:00,L05,44570.3,valid
MH2432,H243,0.640115,128.679265,2026-07-03 11:35:00,L04,44716.4,valid
MH2433,H243,0.635124,128.682772,2026-07-03 07:07:00,L01,45516.1,valid
MH2441,H244,0.643879,128.694376,2026-07-03 07:42:00,L01,45007.3,valid
MH2442,H244,0.639636,128.700347,2026-07-03 10:33:00,L03,43665.5,valid
MH2451,H245,0.639493,128.711383,2026-07-03 14:50:00,L03,43717.0,valid
MH2452,H245,0.644634,128.712019,2026-07-03 09:46:00,L03,44246.0,valid
MH2461,H246,0.640275,128.725338,2026-07-03 16:13:00,L03,43617.8,valid
MH2462,H246,0.639431,128.72685,2026-07-03 13:38:00,L01,43705.4,valid
MH2471,H247,0.638537,128.745813,2026-07-03 12:28:00,L06,46309.5,valid
MH2472,H247,0.643784,128.746302,2026-07-03 08:46:00,L01,45751.7,valid
MH2481,H248,0.640124,128.759547,2026-07-03 15:34:00,L06,43854.9,valid
MH2482,H248,0.64385,128.760696,2026-07-03 08:43:00,L04,44517.7,valid
MH2483,H248,0.637897,128.760138,2026-07-03 14:45:00,L01,44167.1,valid
MH2491,H249,0.635899,128.779467,2026-07-03 09:18:00,L01,44856.8,valid
MH2492,H249,0.637842,128.779801,2026-07-03 10:15:00,L03,44123.9,valid
MH2501,H250,0.642104,128.790391,2026-07-03 07:37:00,L05,45073.7,valid
MH2502,H250,0.639492,128.791887,2026-07-03 08:55:00,L05,45353.6,valid
MH2511,H251,0.645083,128.805121,2026-07-03 07:44:00,L05,44629.7,valid
MH2512,H251,0.639667,128.804917,2026-07-03 13:46:00,L03,44877.2,valid
MH2521,H252,0.639738,128.828579,2026-07-03 11:02:00,L04,45402.3,valid
MH2522,H252,0.641927,128.819266,2026-07-03 10:36:00,L04,46690.5,valid
MH2523,H252,0.645144,128.823887,2026-07-03 16:34:00,L03,46613.8,valid
MH2531,H253,0.641924,128.83419,2026-07-03 15:38:00,L06,46159.8,valid
MH2532,H253,0.635903,128.835205,2026-07-03 10:33:00,L06,45084.3,valid
MH2541,H254,0.642022,128.859497,2026-07-03 07:18:00,L06,44193.2,valid
MH2542,H254,0.639369,128.85467,2026-07-03 09:11:00,L01,44224.5,valid
MH2543,H254,0.639103,128.860427,2026-07-03 12:43:00,L03,44053.2,valid
MH2551,H255,0.645873,128.866172,2026-07-03 12:02:00,L03,46324.3,valid
MH2552,H255,0.634629,128.876117,2026-07-03 11:30:00,L03,45360.5,valid
MH2561,H256,0.635522,128.882018,2026-07-03 11:44:00,L06,45948.7,valid
MH2562,H256,0.636396,128.887249,2026-07-03 15:10:00,L06,45823.0,valid
MH2571,H257,0.644407,128.900049,2026-07-03 16:49:00,L03,46554.9,valid
MH2572,H257,0.64472,128.906086,2026-07-03 10:04:00,L03,46410.6,valid
MH2581,H258,0.639788,128.919389,2026-07-03 12:04:00,L02,45845.5,valid
MH2582,H258,0.636128,128.918268,2026-07-03 16:37:00,L03,44941.2,valid
MH2583,H258,0.640046,128.914529,2026-07-03 15:56:00,L04,46454.3,valid
MH2591,H259,0.637595,128.930753,2026-07-03 15:20:00,L02,46198.0,valid
MH2592,H259,0.640348,128.936169,2026-07-03 16:32:00,L04,45750.4,valid
MH2601,H260,0.64429,128.957249,2026-07-03 16:21:00,L06,43626.2,valid
MH2602,H260,0.635783,128.950571,2026-07-03 07:34:00,L01,43256.5,valid
MH2611,H261,0.645649,128.963647,2026-07-03 16:45:00,L04,43560.3,valid
MH2612,H261,0.640021,128.963589,2026-07-03 09:13:00,L06,43688.5,valid
MH2621,H262,0.638044,128.98154,2026-07-03 14:54:00,L05,44950.0,valid
MH2622,H262,0.634424,128.981103,2026-07-03 09:03:00,L04,44019.0,valid
MH2631,H263,0.636391,129.002653,2026-07-03 13:02:00,L02,43718.6,valid
MH2632,H263,0.638088,129.004952,2026-07-03 12:16:00,L02,44086.0,valid
MH2641,H264,0.641673,129.018773,2026-07-03 07:48:00,L03,45427.3,valid
MH2642,H264,0.636957,129.019492,2026-07-03 08:27:00,L05,45871.1,valid
MH2651,H265,0.641575,129.037,2026-07-03 11:19:00,L03,43426.3,valid
MH2652,H265,0.641286,129.033875,2026-07-03 08:56:00,L06,43567.5,valid
MH2661,H266,0.636273,129.042347,2026-07-03 08:22:00,L05,45122.4,valid
MH2662,H266,0.640308,129.044242,2026-07-03 14:21:00,L02,46431.6,valid
MH2663,H266,0.641856,129.052506,2026-07-03 13:54:00,L03,46190.4,valid
MH2671,H267,0.639604,129.062306,2026-07-03 07:32:00,L04,43944.0,valid
MH2672,H267,0.634998,129.062595,2026-07-03 16:42:00,L03,43672.6,valid
MH2673,H267,0.63673,129.06533,2026-07-03 07:15:00,L05,42925.9,valid
MH2681,H268,0.635191,129.080609,2026-07-03 16:01:00,L02,44355.1,valid
MH2682,H268,0.634677,129.08433,2026-07-03 13:18:00,L01,44688.4,valid
MH2691,H269,0.639608,129.099883,2026-07-03 16:04:00,L03,45225.1,valid
MH2692,H269,0.645513,129.096767,2026-07-03 08:30:00,L03,43949.0,valid
MH2701,H270,0.636635,129.113659,2026-07-03 12:30:00,L06,44499.6,valid
MH2702,H270,0.643953,129.106333,2026-07-03 14:28:00,L06,43658.1,valid
MH2711,H271,0.644379,129.122304,2026-07-03 13:39:00,L03,45492.5,valid
MH2712,H271,0.644933,129.128993,2026-07-03 08:03:00,L04,44932.3,valid
MH2721,H272,0.634646,129.141663,2026-07-03 08:46:00,L03,44625.8,valid
MH2722,H272,0.644757,129.138374,2026-07-03 11:11:00,L02,44395.2,valid
MH2731,H273,0.645895,129.158423,2026-07-03 16:26:00,L06,46311.0,valid
MH2732,H273,0.644925,129.163825,2026-07-03 12:18:00,L05,45681.3,valid
MH2733,H273,0.645245,129.155986,2026-07-03 13:49:00,L02,46148.3,valid
MH2741,H274,0.635894,129.181356,2026-07-03 14:05:00,L06,44650.3,valid
MH2742,H274,0.640119,129.173493,2026-07-03 10:43:00,L01,45783.6,valid
MH2751,H275,0.64518,129.196197,2026-07-03 11:52:00,L01,45321.6,valid
MH2752,H275,0.637589,129.186835,2026-07-03 12:57:00,L06,44794.9,valid
MH2761,H276,0.644053,129.202511,2026-07-03 11:55:00,L04,45816.0,valid
MH2762,H276,0.642377,129.211935,2026-07-03 10:21:00,L05,44382.9,valid
MH2763,H276,0.641336,129.202382,2026-07-03 13:30:00,L06,44871.4,valid
MH2771,H277,0.638564,129.229219,2026-07-03 07:18:00,L01,42975.7,valid
MH2772,H277,0.642391,129.221037,2026-07-03 07:26:00,L03,43263.9,valid
MH2773,H277,0.639217,129.227366,2026-07-03 08:05:00,L03,43316.8,valid
MH2781,H278,0.641196,129.23412,2026-07-03 12:13:00,L05,45556.3,valid
MH2782,H278,0.634773,129.244801,2026-07-03 14:05:00,L06,46183.3,valid
MH2791,H279,0.637656,129.257172,2026-07-03 09:28:00,L02,44073.5,valid
MH2792,H279,0.641196,129.252338,2026-07-03 07:40:00,L02,45140.9,valid
MH2801,H280,0.639135,129.277539,2026-07-03 09:51:00,L04,45955.4,valid
MH2802,H280,0.64056,129.269427,2026-07-03 11:13:00,L01,44969.4,valid
MH2811,H281,0.640935,129.289566,2026-07-03 11:40:00,L03,44699.8,valid
MH2812,H281,0.63502,129.290043,2026-07-03 07:56:00,L04,44677.2,valid
MH2821,H282,0.637039,129.304506,2026-07-03 09:34:00,L03,45470.9,valid
MH2822,H282,0.644333,129.307339,2026-07-03 07:53:00,L04,46775.6,valid
MH2823,H282,0.640945,129.306631,2026-07-03 11:10:00,L04,45179.6,valid
MH2831,H283,0.639535,129.317312,2026-07-03 10:05:00,L03,44868.4,valid
MH2832,H283,0.634718,129.315172,2026-07-03 10:59:00,L03,45692.8,valid
MH2841,H284,0.640104,129.331176,2026-07-03 12:50:00,L02,45139.1,valid
MH2842,H284,0.636739,129.333568,2026-07-03 07:35:00,L02,46149.1,valid
MH2851,H285,0.640954,129.356627,2026-07-03 07:34:00,L03,43632.0,valid
MH2852,H285,0.635372,129.348342,2026-07-03 13:39:00,L03,43430.5,valid
MH2861,H286,0.638843,129.362164,2026-07-03 11:49:00,L03,43608.6,valid
MH2862,H286,0.635417,129.367351,2026-07-03 12:05:00,L03,43205.4,valid
MH2871,H287,0.637564,129.38135,2026-07-03 09:27:00,L05,45952.3,valid
MH2872,H287,0.634751,129.383431,2026-07-03 10:11:00,L05,46777.7,valid
MH2881,H288,0.63728,129.400164,2026-07-03 14:54:00,L01,43506.7,valid
MH2882,H288,0.641827,129.395327,2026-07-03 13:58:00,L03,43801.3,valid
MH2891,H289,0.641976,129.420968,2026-07-03 15:30:00,L03,44621.3,valid
